AVG_CRASHES,CORRIDOR,CORR_ENDMP,CORR_MP,DEPT_ID,PER_100M_VMT,SEC_LNT_MI,SEGMENT_KEY,SIGNED_ROUTE,TOTAL_CRASHES,TYC_AADT
49.8,C000090,297+0.381,288+0.502,I-90,78.98887915570367,8.875,C000090_288+0.502_297+0.381_I-90,I-90,249,19452
6.8,C000050,047+0.954,044+0.374,N-50,70.24870802505995,3.554,C000050_044+0.374_047+0.954_N-50,US-191/US-20/US-287,34,7458
18.2,C000007,071+0.575,066+0.743,N-7,90.54077257847014,4.827,C000007_066+0.743_071+0.575_N-7,US-93,91,11403
1.8,C000567,030+0.398,017+0.126,S-567,317.013952868958,13.232,C000567_017+0.126_030+0.398_S-567,S-567,9,117.5
25.6,C000007,066+0.743,061+0.123,N-7,115.38537425477138,5.611,C000007_061+0.123_066+0.743_N-7,US-93,128,10827.25
0.4,C000238,066+0.239,063+1.379,S-238,587.7439574558011,2.867,C000238_063+1.379_066+0.239_S-238,S-238,2,65
8.8,C000015,297+0.584,290+0.374,I-15,82.59172618733707,7.202,C000015_290+0.374_297+0.584_I-15,I-15,44,4051
1.8,C000007,060+0.637,060+0.007,N-7,71.44682923199736,0.631,C000007_060+0.007_060+0.637_N-7,US-93,9,10932.75
0.0,C000050,020+0.510,016+0.231,N-50,0.0,4.278,C000050_016+0.231_020+0.510_N-50,US-191/US-20/US-287,0,2543
17.4,C000007,060+0.007,055+0.960,N-7,109.1141318741712,3.994,C000007_055+0.960_060+0.007_N-7,US-93,87,10932.75
18.8,C000007,074+0.752,071+0.575,N-7,141.19908847957464,3.142,C000007_071+0.575_074+0.752_N-7,US-93,94,11603.5
0.0,C000343,010+0.919,000+0.050,S-343,0.0,10.849,C000343_000+0.050_010+0.919_S-343,S-343,0,268.75
0.0,C000422,001+0.677,000+0.000,S-422,0.0,1.677,C000422_000+0.000_001+0.677_S-422,S-422,0,98
5.4,C000263,010+0.511,007+0.285,S-263,288.2666436012354,3.222,C000263_007+0.285_010+0.511_S-263,S-263,27,1592
10.8,C000015,084+0.942,074+0.685,I-15,74.44262698450359,10.313,C000015_074+0.685_084+0.942_I-15,I-15,54,3852
0.8,C000239,005+0.529,001+0.532,S-239,115.61728700368087,3.97,C000239_001+0.532_005+0.529_S-239,S-239,4,477.25
3.8,C000007,044+0.537,044+0.058,N-7,344.86228861622004,0.479,C000007_044+0.058_044+0.537_N-7,US-93,19,6299
2.4,C000007,061+0.123,060+0.637,N-7,123.68436006965796,0.486,C000007_060+0.637_061+0.123_N-7,US-93,12,10932.75
23.8,C000007,026+0.475,012+0.914,N-7,425.45162156866564,13.481,C000007_012+0.914_026+0.475_N-7,US-93,119,1136.25
5.2,C000007,004+0.456,001+0.320,N-7,487.1064164324268,3.144,C000007_001+0.320_004+0.456_N-7,US-93,26,929.75
0.4,C000007,001+0.320,001+0.073,N-7,476.94256408083146,0.247,C000007_001+0.073_001+0.320_N-7,US-93,2,929.75
6.0,C000006,115+0.229,110+0.102,P-6,160.42193094820283,5.113,C000006_110+0.102_115+0.229_P-6,MT-200,30,2003
1.8,C000060,074+0.435,073+0.866,N-60,270.56711448916224,0.598,C000060_073+0.866_074+0.435_N-60,MT-200/MT-3/US-87/US-89,9,3046.25
9.2,C000006,105+0.839,095+0.623,P-6,126.8654047676309,10.187,C000006_095+0.623_105+0.839_P-6,MT-200,46,1949.25
5.0,C000014,116+0.178,104+0.684,N-14,66.86488337866678,11.455,C000014_104+0.684_116+0.178_N-14,MT-3/US-12,25,1787.5
1.2,C000426,023+0.420,016+0.914,S-426,1118.2136313596302,6.53,C000426_016+0.914_023+0.420_S-426,S-426,6,45
10.8,C000006,068+0.483,056+0.018,P-6,107.21954012396995,12.486,C000006_056+0.018_068+0.483_P-6,MT-200,54,2209
12.8,C000090,160+0.294,154+0.599,I-90,64.67297824650439,5.699,C000090_154+0.599_160+0.294_I-90,I-90,64,9509.5
2.6,C000061,041+0.485,037+0.259,N-61,172.8854947126703,4.216,C000061_037+0.259_041+0.485_N-61,US-87,13,976.75
2.6,C000057,152+0.372,145+0.198,N-57,164.61194160117003,7.131,C000057_145+0.198_152+0.372_N-57,MT-200/MT-3/US-87,13,606.5
1.6,C000015,327+0.851,323+0.685,I-15,29.310615916387682,4.161,C000015_323+0.685_327+0.851_I-15,I-15,8,3592.25
2.6,C000024,065+0.451,063+0.364,N-24,200.0825309658306,2.09,C000024_063+0.364_065+0.451_N-24,MT-200,13,1702.5
14.6,C000015,286+0.413,282+0.794,I-15,116.28392747664932,3.451,C000015_282+0.794_286+0.413_I-15,I-15,73,9962.25
1.2,C000029,083+0.125,082+0.709,P-29,330.9731437113283,0.381,C000029_082+0.709_083+0.125_P-29,MT-287,6,2605.75
0.8,C005206,001+0.419,001+0.276,N-123,195.70724093159802,0.142,C005206_001+0.276_001+0.419_N-123,,4,7882.5
2.4,C000006,003+0.717,000+0.000,P-6,148.63510786478574,3.71,C000006_000+0.000_003+0.717_P-6,MT-200,12,1191.75
1.0,C000005,177+0.599,177+0.113,N-5,146.39062331401462,0.486,C000005_177+0.113_177+0.599_N-5,MT-200/US-93,5,3848.75
0.8,C000313,017+0.833,009+0.925,S-313,40.94196904258917,7.877,C000313_009+0.925_017+0.833_S-313,S-313,4,679.25
1.6,C000059,037+1.038,030+0.857,P-59,101.33306151043584,7.173,C000059_030+0.857_037+1.038_P-59,US-89,8,602.75
1.0,C000046,041+0.939,026+0.717,P-46,54.052425936549795,15.122,C000046_026+0.717_041+0.939_P-46,MT-43,5,335
0.4,C000044,028+0.360,027+0.869,P-44,215.76036890500745,0.456,C000044_027+0.869_028+0.360_P-44,MT-44,2,1113.25
0.8,C000005,177+0.113,176+0.362,N-5,98.40073811692552,0.762,C000005_176+0.362_177+0.113_N-5,MT-200/US-93,4,2921.5
4.0,C000005,159+0.664,156+0.906,N-5,179.8406938331084,2.688,C000005_156+0.906_159+0.664_N-5,MT-200/US-93,20,2265.75
0.0,C000032,035+0.195,035+0.189,P-32,0.0,0.006,C000032_035+0.189_035+0.195_P-32,MT-13,0,222.25
8.0,C000005,145+0.619,139+0.208,N-5,122.19640900982101,6.415,C000005_139+0.208_145+0.619_N-5,MT-200/US-93,40,2794.5
1.8,C000042,073+0.254,069+0.681,P-42,152.38320313730097,3.575,C000042_069+0.681_073+0.254_P-42,MT-24,9,904.75
1.2,C000062,018+0.734,010+0.345,N-62,40.27235719419656,8.392,C000062_010+0.345_018+0.734_N-62,MT-16,6,972.25
0.4,C000314,044+0.078,030+0.294,S-314,20.93250229272965,13.944,C000314_030+0.294_044+0.078_S-314,S-314,2,375.25
4.0,C000061,088+0.084,079+0.273,N-61,204.1758274522292,8.805,C000061_079+0.273_088+0.084_N-61,US-87,20,609.25
0.4,C000202,002+0.641,000+0.000,S-202,133.15659830878283,2.662,C000202_000+0.000_002+0.641_S-202,S-202,2,309
25.2,C000090,232+0.954,228+0.380,I-90,132.78760969467302,4.629,C000090_228+0.380_232+0.954_I-90,I-90,126,11226
10.0,C000006,082+0.452,076+0.850,P-6,140.17910704496677,5.733,C000006_076+0.850_082+0.452_P-6,MT-200,50,3407.25
0.0,C000207,011+0.451,001+0.675,S-207,0.0,9.78,C000207_001+0.675_011+0.451_S-207,S-207,0,49.2
63.2,C000007,088+0.851,083+0.387,N-7,127.89969559561607,5.47,C000007_083+0.387_088+0.851_N-7,US-93,316,24736
0.0,C000512,001+0.885,000+0.000,S-512,0.0,1.866,C000512_000+0.000_001+0.885_S-512,S-512,0,230.66666666666666
11.0,C000015,239+0.969,233+0.922,I-15,112.473436614226,6.085,C000015_233+0.922_239+0.969_I-15,I-15,55,4401
0.0,C000238,063+1.379,051+0.520,S-238,0.0,12.779,C000238_051+0.520_063+1.379_S-238,S-238,0,40
3.2,C000008,088+0.443,086+0.270,N-8,86.14422291180138,2.183,C000008_086+0.270_088+0.443_N-8,US-12,16,4659.5
0.0,C000566,039+0.156,024+0.489,S-566,0.0,14.644,C000566_024+0.489_039+0.156_S-566,S-566,0,45.75
0.8,C000029,090+0.403,090+0.169,N-29,252.07553401784384,0.234,C000029_090+0.169_090+0.403_N-29,MT-41,4,3713.75
4.4,C000061,147+0.386,117+0.951,N-61,111.19797795217256,29.343,C000061_117+0.951_147+0.386_N-61,US-87,22,369.25
1.2,C000313,034+0.391,023+0.863,S-313,55.22453295535602,10.48,C000313_023+0.863_034+0.391_S-313,S-313,6,567.75
3.4,C000005,104+0.217,104+0.088,N-5,577.7436141212854,0.129,C000005_104+0.088_104+0.217_N-5,MT-200/US-93,17,12491.75
9.6,C000015,126+0.078,124+0.260,I-15,107.94531893804117,1.788,C000015_124+0.260_126+0.078_I-15,I-15,48,13619.75
36.4,C000005,102+0.688,097+0.787,N-5,212.49286159128178,4.885,C000005_097+0.787_102+0.688_N-5,MT-200/US-93,182,9602
1.6,C000014,220+0.774,207+0.165,P-14,125.93280398563773,13.603,C000014_207+0.165_220+0.774_P-14,US-12,8,255.75
9.2,C000083,054+0.870,048+0.276,P-83,338.6441744384806,6.589,C000083_048+0.276_054+0.870_P-83,MT-83,46,1129
17.0,C000005,097+0.787,093+0.528,N-5,173.06965569413154,4.28,C000005_093+0.528_097+0.787_N-5,MT-200/US-93,85,6284.25
9.0,C000011,052+0.269,049+0.840,N-11,191.92828747655898,2.453,C000011_049+0.840_052+0.269_N-11,US-89,45,5234.5
0.4,C000005,087+0.640,087+0.407,N-5,80.76486191517276,0.234,C000005_087+0.407_087+0.640_N-5,MT-200/US-93,2,5795.5
9.2,C000005,086+0.880,084+0.551,N-5,179.17414955789766,2.426,C000005_084+0.551_086+0.880_N-5,MT-200/US-93,46,5795.5
0.0,C000017,012+0.065,011+1.076,P-17,0.0,0.359,C000017_011+1.076_012+0.065_P-17,MT-117,0,493
21.8,C000090,377+0.812,370+0.545,I-90,66.87921032363919,7.253,C000090_370+0.545_377+0.812_I-90,I-90,109,12306
0.4,C000063,000+0.014,000+0.000,N-63,4192.659056487361,0.014,C000063_000+0.000_000+0.014_N-63,MT-3/US-191,2,1866
4.2,C000292,007+0.098,003+0.524,S-292,218.09262702107162,3.563,C000292_003+0.524_007+0.098_S-292,S-292,21,1480
2.2,C000057,064+0.442,062+0.313,N-57,92.81166206006039,2.122,C000057_062+0.313_064+0.442_N-57,MT-200/MT-3/US-87,11,3058.75
3.2,C000005,082+0.826,081+0.757,N-5,165.24794796699052,1.08,C000005_081+0.757_082+0.826_N-5,MT-200/US-93,16,4909.75
1.2,C000005,081+0.520,081+0.167,N-5,189.59042188847354,0.353,C000005_081+0.167_081+0.520_N-5,MT-200/US-93,6,4909.75
0.6,C000005,081+0.167,080+0.907,N-5,119.08437531429033,0.281,C000005_080+0.907_081+0.167_N-5,MT-200/US-93,3,4909.75
7.0,C000005,080+0.907,077+0.565,N-5,116.53679912597465,3.35,C000005_077+0.565_080+0.907_N-5,MT-200/US-93,35,4909.75
9.4,C000005,077+0.565,073+0.829,N-5,172.23254663759235,3.715,C000005_073+0.829_077+0.565_N-5,MT-200/US-93,47,4022.75
0.8,C000015,085+0.661,084+0.942,I-15,85.11977934692412,0.682,C000015_084+0.942_085+0.661_I-15,I-15,4,3773.5
0.6,C000286,000+0.799,000+0.000,S-286,385.93084116856295,0.799,C000286_000+0.000_000+0.799_S-286,S-286,3,532.8
2.0,C000030,007+0.102,000+0.000,P-30,153.1035085542972,7.36,C000030_000+0.000_007+0.102_P-30,MT-5,10,486
5.0,C000005,069+0.440,067+0.292,N-5,120.51709942113844,2.096,C000005_067+0.292_069+0.440_N-5,MT-200/US-93,25,5420
0.4,C000042,058+0.916,056+0.310,P-42,168.83728685125467,2.588,C000042_056+0.310_058+0.916_P-42,MT-24,2,250.66666666666666
8.0,C000005,067+0.292,065+0.580,N-5,232.68056685016109,1.737,C000005_065+0.580_067+0.292_N-5,MT-200/US-93,40,5420
2.2,C000005,065+0.580,064+0.714,N-5,128.93931527859712,0.862,C000005_064+0.714_065+0.580_N-5,MT-200/US-93,11,5420
1.2,C000013,056+0.835,055+0.680,P-13,87.07728043591959,1.068,C000013_055+0.680_056+0.835_P-13,MT-87,6,3533.25
2.2,C000005,064+0.714,064+0.287,N-5,199.87184337326016,0.427,C000005_064+0.287_064+0.714_N-5,MT-200/US-93,11,7058.5
3.2,C000006,056+0.018,053+0.175,P-6,128.1784721669194,2.838,C000006_053+0.175_056+0.018_P-6,MT-200,16,2408.75
6.0,C000024,000+1.080,000+0.167,N-24,239.86018913203537,0.913,C000024_000+0.167_000+1.080_N-24,MT-200,30,7502.25
4.8,C000005,132+0.375,129+0.987,N-5,108.54448151744529,2.397,C000005_129+0.987_132+0.375_N-5,MT-200/US-93,24,5051.666666666667
8.2,C000090,175+0.649,173+0.870,I-90,120.49331109599457,1.781,C000090_173+0.870_175+0.649_I-90,I-90,41,10463
4.2,C000052,050+0.790,050+0.617,P-52,491.99514510014717,0.173,C000052_050+0.617_050+0.790_P-52,MT-35,21,13511.75
1.4,C000010,002+0.360,002+0.265,N-10,518.2738088213193,0.095,C000010_002+0.265_002+0.360_N-10,US-87,7,7786
2.8,C000522,000+0.951,000+0.045,P-266,205.17656601140774,0.906,C000522_000+0.045_000+0.951_P-266,S-522,14,4124.5
2.2,C000094,052+0.151,049+0.320,I-94,48.069912080246176,2.398,C000094_049+0.320_052+0.151_I-94,I-94,11,5226
0.0,C000088,000+0.532,000+0.199,N-88,0.0,0.333,C000088_000+0.199_000+0.532_N-88,MT-88/US-12,0,1793.75
0.2,C000343,033+0.966,022+0.233,S-343,29.094701317554584,11.637,C000343_022+0.233_033+0.966_S-343,S-343,1,161.75
0.0,C000078,024+0.365,023+0.964,P-78,0.0,0.399,C000078_023+0.964_024+0.365_P-78,MT-78,0,757
3.2,C000084,011+0.417,008+0.161,P-84,121.26755806995511,3.174,C000084_008+0.161_011+0.417_P-84,MT-84,16,2276.5
0.2,C000464,001+0.300,000+0.785,S-464,22.368785207036318,0.512,C000464_000+0.785_001+0.300_S-464,S-464,1,4781.75
13.0,C000090,173+0.870,169+1.052,I-90,90.32501763403994,3.837,C000090_169+1.052_173+0.870_I-90,I-90,65,10271
0.0,C000236,067+0.794,058+0.477,S-236,0.0,9.283,C000236_058+0.477_067+0.794_S-236,S-236,0,56.25
1.2,C000011,000+0.609,000+0.000,N-11,117.185610736788,0.609,C000011_000+0.000_000+0.609_N-11,US-89,6,4604.25
0.4,C000057,199+0.753,180+0.075,N-57,10.576451088067598,19.121,C000057_180+0.075_199+0.753_N-57,MT-200/MT-3/US-87,2,541.6
15.8,C000008,040+0.344,036+0.833,N-8,179.4102013435226,3.565,C000008_036+0.833_040+0.344_N-8,US-12,79,6764.25
14.0,C000050,081+0.900,081+0.169,N-50,294.3083983172364,0.731,C000050_081+0.169_081+0.900_N-50,US-191/US-20/US-287,70,17818.75
3.0,C000029,074+0.029,070+0.603,P-29,376.4422171405802,3.378,C000029_070+0.603_074+0.029_P-29,MT-287,15,646
0.4,C000225,013+0.500,011+0.480,S-225,367.7516108092867,2.009,C000225_011+0.480_013+0.500_S-225,S-225,2,148.25
4.0,C000020,055+0.826,053+0.382,N-20,83.13453709212551,2.454,C000020_053+0.382_055+0.826_N-20,MT-16,20,5368.75
7.4,C000023,130+0.025,109+0.488,N-23,47.96787899901006,20.556,C000023_109+0.488_130+0.025_N-23,MT-59,37,2055
27.2,C000005,055+0.499,050+0.122,N-5,122.22466267127726,5.25,C000005_050+0.122_055+0.499_N-5,MT-200/US-93,136,11607
0.8,C000330,002+0.159,000+0.025,S-330,194.34055534142007,2.101,C000330_000+0.025_002+0.159_S-330,S-330,4,536.5
0.4,C000311,021+0.107,009+0.188,S-311,96.24829979303384,11.854,C000311_009+0.188_021+0.107_S-311,S-311,2,96
0.0,C000451,015+0.555,009+0.122,S-451,0.0,6.361,C000451_009+0.122_015+0.555_S-451,S-451,0,943
1.0,C000029,053+0.206,049+0.910,N-29,38.55080663227454,3.233,C000029_049+0.910_053+0.206_N-29,MT-41,5,2197
23.8,C000005,042+0.060,037+0.091,N-5,175.86714788746053,5.0,C000005_037+0.091_042+0.060_N-5,MT-200/US-93,119,7411.25
15.6,C000090,130+0.177,125+0.747,I-90,76.56997307712203,4.423,C000090_125+0.747_130+0.177_I-90,I-90,78,12613
1.2,C000005,037+0.091,036+0.731,N-5,142.32398109391386,0.296,C000005_036+0.731_037+0.091_N-5,MT-200/US-93,6,7799.75
2.4,C000057,032+0.390,029+0.359,N-57,86.52325007513542,2.99,C000057_029+0.359_032+0.390_N-57,MT-200/MT-3/US-87,12,2540.25
0.6,C000228,016+0.305,013+0.739,S-228,131.6639254603119,2.698,C000228_013+0.739_016+0.305_S-228,S-228,3,462.5
0.0,C000297,030+0.673,023+0.321,S-297,0.0,7.415,C000297_023+0.321_030+0.673_S-297,S-297,0,37
2.6,C000043,014+0.852,009+0.485,N-43,155.30922751454764,5.338,C000043_009+0.485_014+0.852_N-43,US-191,13,858.75
5.4,C000005,035+0.570,034+0.581,N-5,190.33689037860773,0.996,C000005_034+0.581_035+0.570_N-5,MT-200/US-93,27,7799.75
0.0,C000341,021+0.946,006+0.816,S-341,0.0,15.13,C000341_006+0.816_021+0.946_S-341,S-341,0,39
0.2,C000037,010+0.565,007+0.349,N-37,7.7456962802701,3.22,C000037_007+0.349_010+0.565_N-37,US-212,1,2195.75
0.0,C000565,002+0.131,002+0.061,S-565,0.0,0.07,C000565_002+0.061_002+0.131_S-565,S-565,0,468
0.0,C000005,033+0.578,033+0.078,N-5,0.0,0.499,C000005_033+0.078_033+0.578_N-5,MT-200/US-93,0,7799.75
0.0,C000033,001+0.141,000+1.000,P-33,0.0,0.148,C000033_000+1.000_001+0.141_P-33,MT-37,0,5851.5
2.4,C000099,023+0.493,000+0.860,N-99,130.92985994617055,22.508,C000099_000+0.860_023+0.493_N-99,US-191,12,223
1.8,C000094,049+0.320,046+0.926,I-94,42.84762981412935,2.391,C000094_046+0.926_049+0.320_I-94,I-94,9,4811
2.0,C000005,031+0.313,029+0.435,N-5,42.02431592056853,1.86,C000005_029+0.435_031+0.313_N-5,MT-200/US-93,10,7006.25
0.4,C000005,029+0.435,028+0.988,N-5,34.81747332394543,0.449,C000005_028+0.988_029+0.435_N-5,MT-200/US-93,2,7006.25
0.2,C000005,027+0.499,027+0.353,N-5,45.4555745687537,0.146,C000005_027+0.353_027+0.499_N-5,MT-200/US-93,1,8252
7.6,C000086,009+0.534,004+0.309,P-86,179.54699916997933,5.211,C000086_004+0.309_009+0.534_P-86,MT-86,38,2224.25
12.0,C000007,037+0.911,033+0.549,N-7,176.0684027331582,4.366,C000007_033+0.549_037+0.911_N-7,US-93,60,4274.5
9.8,C000005,023+0.014,018+0.456,N-5,71.43874790528646,4.552,C000005_018+0.456_023+0.014_N-5,MT-200/US-93,49,8252
1.6,C000061,042+0.670,041+0.485,N-61,377.56293483999906,1.188,C000061_041+0.485_042+0.670_N-61,US-87,8,976.75
2.2,C000016,047+0.847,045+0.566,N-16,98.66187957823763,2.278,C000016_045+0.566_047+0.847_N-16,BR I-90/US-87,11,2680.3333333333335
5.0,C000005,018+0.456,017+0.330,N-5,221.2056475329904,1.121,C000005_017+0.330_018+0.456_N-5,MT-200/US-93,25,5521.25
1.4,C000015,052+0.411,051+0.574,I-15,94.82293604106677,0.834,C000015_051+0.574_052+0.411_I-15,I-15,7,4847.5
15.6,C000005,122+0.875,120+0.737,N-5,99.16804912945042,2.195,C000005_120+0.737_122+0.875_N-5,MT-200/US-93,78,19624
0.0,C000019,007+0.688,007+0.199,P-19,0.0,0.49,C000019_007+0.199_007+0.688_P-19,MT-1,0,5033.25
1.2,C000431,005+1.138,000+0.000,S-431,200.32010752542348,5.992,C000431_000+0.000_005+1.138_S-431,S-431,6,273.75
0.8,C000005,017+0.330,016+0.628,N-5,34.85258009925606,0.71,C000005_016+0.628_017+0.330_N-5,MT-200/US-93,4,8852.5
6.8,C000005,010+0.638,009+0.332,N-5,158.48916801094143,1.333,C000005_009+0.332_010+0.638_N-5,MT-200/US-93,34,8813.5
0.0,C000254,049+0.782,044+0.528,S-254,0.0,5.265,C000254_044+0.528_049+0.782_S-254,S-254,0,84.25
6.0,C000347,003+0.726,000+0.000,S-347,234.11525077538758,3.715,C000347_000+0.000_003+0.726_S-347,S-347,30,1889
0.2,C000005,160+0.608,159+0.664,N-5,26.946030380345338,0.897,C000005_159+0.664_160+0.608_N-5,MT-200/US-93,1,2265.75
8.2,C000005,009+0.332,007+0.486,N-5,139.51917562177022,1.826,C000005_007+0.486_009+0.332_N-5,MT-200/US-93,41,8813.5
4.2,C000006,010+0.438,003+0.717,P-6,134.60103105479413,6.7,C000006_003+0.717_010+0.438_P-6,MT-200,21,1275.25
16.4,C000005,007+0.486,003+0.037,N-5,114.42264302059395,4.453,C000005_003+0.037_007+0.486_N-5,MT-200/US-93,82,8813.5
0.0,C000024,116+0.897,116+0.820,N-24,0.0,0.077,C000024_116+0.820_116+0.897_N-24,MT-200,0,1287.5
5.2,C000005,003+0.037,001+0.240,N-5,67.67558928988517,1.773,C000005_001+0.240_003+0.037_N-5,MT-200/US-93,26,11866.75
11.4,C000015,164+0.659,160+0.124,I-15,189.1981165426877,4.533,C000015_160+0.124_164+0.659_I-15,I-15,57,3639.75
3.4,C000015,301+0.417,297+0.584,I-15,63.57108404951449,3.826,C000015_297+0.584_301+0.417_I-15,I-15,17,3827.75
0.2,C000004,058+0.221,058+0.177,N-4,221.13673569892148,0.045,C000004_058+0.177_058+0.221_N-4,US-310,1,5503.333333333333
3.2,C000020,049+0.732,047+0.259,N-20,81.54326084964141,2.522,C000020_047+0.259_049+0.732_N-20,MT-16,16,4260.75
1.2,C000004,058+0.177,057+0.884,N-4,218.0306174371154,0.274,C000004_057+0.884_058+0.177_N-4,US-310,6,5500.25
3.4,C000015,119+0.690,116+0.090,I-15,50.2951169119383,3.602,C000015_116+0.090_119+0.690_I-15,I-15,17,5139
0.0,C000019,008+0.646,008+0.365,P-19,0.0,0.281,C000019_008+0.365_008+0.646_P-19,MT-1,0,4073.75
0.2,C000078,025+0.139,024+0.365,P-78,92.51168564132529,0.782,C000078_024+0.365_025+0.139_P-78,MT-78,1,757
2.4,C000013,065+0.455,061+0.826,P-13,51.694572265459776,3.598,C000013_061+0.826_065+0.455_P-13,MT-87,12,3533.25
2.4,C000004,057+0.884,057+0.502,N-4,312.77690668989334,0.382,C000004_057+0.502_057+0.884_N-4,US-310,12,5500.25
0.0,C000201,013+1.077,010+1.009,S-201,0.0,3.096,C000201_010+1.009_013+1.077_S-201,S-201,0,39.75
0.0,C000359,001+0.776,001+0.163,S-359,0.0,0.613,C000359_001+0.163_001+0.776_S-359,MT-2/S-359,0,1033.8
9.2,C000007,076+0.856,074+0.752,N-7,77.12734890204187,2.137,C000007_074+0.752_076+0.856_N-7,US-93,46,15284.25
1.6,C000094,052+0.850,052+0.151,I-94,124.88255478673778,0.7,C000094_052+0.151_052+0.850_I-94,I-94,8,5011.75
2.2,C000308,006+0.007,001+0.540,S-308,121.7027326905718,4.552,C000308_001+0.540_006+0.007_S-308,S-308,11,1087.4
10.6,C000090,429+0.213,426+0.365,I-90,67.27746944879958,2.846,C000090_426+0.365_429+0.213_I-90,I-90,53,15159
2.6,C000020,028+0.911,023+0.124,N-20,64.32166709977393,5.837,C000020_023+0.124_028+0.911_N-20,MT-16,13,1896.25
2.0,C000004,054+0.141,053+0.798,N-4,150.1278835476383,0.322,C000004_053+0.798_054+0.141_N-4,US-310,10,11328.75
1.4,C000004,052+0.359,051+0.663,N-4,70.55621258743851,0.813,C000004_051+0.663_052+0.359_N-4,US-310,7,6683
2.0,C000004,051+0.663,049+0.759,N-4,38.16767638138766,2.147,C000004_049+0.759_051+0.663_N-4,US-310,10,6683
22.2,C000090,324+0.392,321+0.717,I-90,204.97623476098855,2.692,C000090_321+0.717_324+0.392_I-90,I-90,111,11016.5
2.6,C000004,048+0.063,045+0.842,N-4,54.10751727003241,2.515,C000004_045+0.842_048+0.063_N-4,US-310,13,5231.75
1.2,C000023,013+0.177,008+0.953,N-23,81.29718284656666,3.949,C000023_008+0.953_013+0.177_N-23,MT-59,6,1023.5
8.0,C000090,530+0.302,514+0.459,I-90,33.148694658786425,15.874,C000090_514+0.459_530+0.302_I-90,I-90,40,4163
2.2,C000261,020+0.544,012+0.155,S-261,650.557742343965,8.798,C000261_012+0.155_020+0.544_S-261,S-261,11,105.25
2.8,C000004,025+0.600,024+0.447,N-4,145.14105123403561,1.153,C000004_024+0.447_025+0.600_N-4,US-310,14,4581.5
1.0,C000238,002+0.221,001+0.321,S-238,204.76350976654882,0.899,C000238_001+0.321_002+0.221_S-238,S-238,5,1487.5
9.8,C000015,250+0.187,247+0.093,I-15,218.67167092888175,2.767,C000015_247+0.093_250+0.187_I-15,I-15,49,4435
4.6,C000003,110+0.501,102+0.699,P-3,125.85085200247624,7.856,C000003_102+0.699_110+0.501_P-3,US-89,23,1274
4.6,C000090,554+0.437,549+0.507,I-90,70.89492712600399,4.949,C000090_549+0.507_554+0.437_I-90,I-90,23,3590
0.0,C000046,056+0.980,054+0.468,P-46,0.0,2.512,C000046_054+0.468_056+0.980_P-46,MT-43,0,412.25
3.2,C000003,102+0.699,096+0.136,P-3,114.82765774941494,6.287,C000003_096+0.136_102+0.699_P-3,US-89,16,1213.75
1.8,C000057,079+0.658,078+0.242,N-57,113.09270188668283,1.415,C000057_078+0.242_079+0.658_N-57,MT-200/MT-3/US-87,9,3080
0.8,C000003,084+0.270,076+0.924,P-3,75.00642021204126,7.338,C000003_076+0.924_084+0.270_P-3,US-89,4,398
0.0,C000446,000+0.056,000+0.000,S-446,0.0,0.056,C000446_000+0.000_000+0.056_S-446,S-446,0,363.25
12.6,C000083,042+0.164,027+0.748,P-83,196.62695082796662,14.421,C000083_027+0.748_042+0.164_P-83,MT-83,63,1216.75
2.0,C000025,023+0.889,007+0.266,P-25,47.88780050012036,16.604,C000025_007+0.266_023+0.889_P-25,MT-13,10,688.75
1.0,C000003,075+0.288,068+0.241,P-3,75.8959061660175,6.965,C000003_068+0.241_075+0.288_P-3,US-89,5,518
0.0,C005206,000+0.131,000+0.000,N-123,0.0,0.131,C005206_000+0.000_000+0.131_N-123,,0,6651.5
0.0,C000019,008+0.933,008+0.646,P-19,0.0,0.286,C000019_008+0.646_008+0.933_P-19,MT-1,0,3615
2.6,C000029,005+0.693,001+0.936,P-29,92.53928871657067,3.741,C000029_001+0.936_005+0.693_P-29,MT-287,13,2056.5
1.4,C000024,063+0.364,062+0.451,N-24,247.4393430287491,0.91,C000024_062+0.451_063+0.364_N-24,MT-200,7,1702.5
0.6,C000003,066+0.409,062+0.388,P-3,83.83687844476408,3.747,C000003_062+0.388_066+0.409_P-3,US-89,3,523
1.2,C000022,022+0.259,017+0.855,P-22,233.94939742846844,4.396,C000022_017+0.855_022+0.259_P-22,MT-5,6,319.5
