SEGMENT_KEY,CORRIDOR,CORR_MP_FLOAT,CORR_ENDMP_FLOAT,DEPT_ID,SEC_LNT_MI,SIGNED_ROUTE,TOTAL_CRASHES,AVG_CRASHES,PER_100M_VMT,TYC_AADT
C000001_327+0.215_331+0.857_N-1,C000001,327.215,331.857,N-1,4.623,US-2,1,0.2,10.300955072621374,1150.0
C000001_147+0.033_147+0.771_N-1,C000001,147.033,147.771,N-1,0.738,US-2,8,1.6,85.37167040394228,6953.75
C000060_074+0.510_075+0.148_N-60,C000060,74.51,75.148,N-60,0.558,MT-200/MT-3/US-87/US-89,6,1.2,144.5423973581165,4074.0
C000014_176+0.924_192+0.108_P-14,C000014,176.924,192.108,P-14,15.171,US-12,14,2.8,94.86141439388012,532.75
C000015_358+0.570_363+0.210_I-15,C000015,358.57,363.21,I-15,4.516,I-15,8,1.6,31.912563864061056,3040.0
C000001_125+0.635_129+0.407_N-1,C000001,125.635,129.407,N-1,3.714,US-2,111,22.2,93.84317631513237,17441.25
C000014_033+0.315_039+0.149_P-14,C000014,33.315,39.149,P-14,5.849,US-12,5,1.0,51.10838246137501,916.0
C000094_023+0.060_035+0.800_I-94,C000094,23.06,35.8,I-94,12.775,I-94,78,15.6,74.15709103602504,4509.0
C000001_122+0.924_123+0.117_N-1,C000001,122.924,123.117,N-1,0.314,US-2,47,9.4,438.9475608400323,18674.75
C000018_034+0.766_038+0.018_N-18,C000018,34.766,38.018,N-18,3.098,MT-59,0,0.0,0.0,268.25
C000062_037+0.335_037+0.521_N-62,C000062,37.335,37.521,N-62,0.186,MT-16,0,0.0,0.0,6021.75
C000245_032+0.777_037+0.805_S-245,C000245,32.777,37.805,S-245,5.027,S-245,0,0.0,0.0,46.333333333333336
C000001_249+0.272_252+0.510_N-1,C000001,249.272,252.51,N-1,3.265,US-2,5,1.0,37.587012818811104,2231.25
C000001_122+0.492_122+0.924_N-1,C000001,122.492,122.924,N-1,0.432,US-2,100,20.0,531.4177534393548,23855.0
C000014_151+0.974_152+0.062_P-14,C000014,151.974,152.062,P-14,0.089,US-12,0,0.0,0.0,446.5
C000086_033+0.985_037+0.655_P-86,C000086,33.985,37.655,P-86,3.647,MT-86,5,1.0,159.97498117568,469.3333333333333
C000013_030+0.763_039+0.988_P-13,C000013,30.763,39.988,P-13,9.288,MT-87,11,2.2,36.0607799842394,1798.6
C000345_008+0.535_009+0.110_S-345,C000345,8.535,9.11,S-345,0.57,S-345,4,0.8,81.3531687327687,4724.0
C000005_104+0.217_109+0.084_N-5,C000005,104.217,109.084,N-5,4.84,MT-200/US-93,214,42.8,140.8900087531381,17186.5
C000261_028+0.941_035+0.590_S-261,C000261,28.941,35.59,S-261,6.649,S-261,1,0.2,111.30410302674635,74.0
C000001_122+0.115_122+0.492_N-1,C000001,122.115,122.492,N-1,0.377,US-2,28,5.6,159.05797827384907,25571.75
C001010_003+0.104_003+0.202_N-111,C001010,3.104,3.202,N-111,0.098,,30,6.0,653.8728777647958,25639.0
C000081_013+0.130_013+0.534_P-81,C000081,13.13,13.534,P-81,0.405,MT-81,0,0.0,0.0,668.25
C000573_000+0.000_014+0.895_S-573,C000573,0.0,14.895,S-573,14.87,S-573,3,0.6,104.56142793008195,105.66666666666667
C000300_000+0.182_003+0.423_S-300,C000300,0.182,3.423,S-300,3.245,S-300,0,0.0,0.0,169.25
C000002_004+0.778_006+0.114_N-2,C000002,4.7780000000000005,6.114,N-2,1.479,BR I-94,4,0.8,157.48247960071274,940.5
C000003_039+0.120_040+0.556_P-3,C000003,39.12,40.556,P-3,1.454,US-89,15,3.0,436.35520388659234,1294.75
C000090_337+0.935_340+0.191_I-90,C000090,337.935,340.191,I-90,2.257,I-90,59,11.8,91.16687086098271,15703.0
C000006_105+0.839_110+0.102_P-6,C000006,105.839,110.102,P-6,3.932,MT-200,11,2.2,68.04660333307996,2251.5
C000001_121+0.134_121+0.202_N-1,C000001,121.134,121.202,N-1,0.068,US-2,10,2.0,376.2223994350115,21406.5
C000314_000+0.000_002+0.353_S-314,C000314,0.0,2.3529999999999998,S-314,2.349,S-314,0,0.0,0.0,656.75
C000084_025+0.186_027+0.782_P-84,C000084,25.186,27.782,P-84,2.559,MT-84,26,5.2,187.91605281737822,2961.0
C000007_000+0.175_001+0.073_N-7,C000007,0.175,1.073,N-7,0.833,US-93,2,0.4,141.42234493153106,929.75
C000010_051+0.440_052+0.218_N-10,C000010,51.44,52.218,N-10,0.768,US-87,2,0.4,98.18651856683502,1452.5
C000046_001+0.070_025+0.093_P-46,C000046,1.07,25.093,P-46,24.13,MT-43,28,5.6,154.89997458752507,410.25
C000001_120+0.835_120+0.904_N-1,C000001,120.835,120.904,N-1,0.069,US-2,5,1.0,179.1723208635875,22148.75
C000048_022+0.692_027+0.675_P-48,C000048,22.692,27.675,P-48,4.985,BR I-90/MT-47,1,0.2,29.043913019077277,378.25
C000003_023+0.415_023+0.646_P-3,C000003,23.415,23.646,P-3,0.232,US-89,0,0.0,0.0,1910.25
C000565_002+0.838_003+0.160_S-565,C000565,2.838,3.16,S-565,0.251,S-565,0,0.0,0.0,468.0
C000001_254+0.754_255+0.152_N-1,C000001,254.754,255.152,N-1,0.345,US-2,4,0.8,198.00448138345104,3206.75
C000027_029+0.141_033+0.620_P-27,C000027,29.141,33.62,P-27,4.452,MT-7,3,0.6,54.79333388946376,673.5
C000001_120+0.482_120+0.687_N-1,C000001,120.482,120.687,N-1,0.205,US-2,5,1.0,80.05752761009803,16684.5
C000002_002+0.964_003+0.085_N-2,C000002,2.964,3.085,N-2,0.116,BR I-94,5,1.0,496.56362577491365,4753.75
C000090_154+0.279_154+0.599_I-90,C000090,154.279,154.599,I-90,0.32,I-90,8,1.6,143.9731652448549,9509.5
C000062_003+0.989_010+0.345_N-62,C000062,3.989,10.345,N-62,6.36,MT-16,10,2.0,89.04625047289792,967.0
C000013_075+0.649_077+0.080_P-13,C000013,75.649,77.08,P-13,1.573,MT-87,7,1.4,121.14194276169312,2011.75
C000020_000+0.679_001+0.180_N-20,C000020,0.679,1.18,N-20,0.48,MT-16,13,2.6,206.55541028743062,7180.666666666667
C000001_539+0.209_540+0.411_N-1,C000001,539.209,540.411,N-1,1.209,US-2,14,2.8,101.26356733569824,6262.5
C000005_114+0.100_114+0.252_N-5,C000005,114.1,114.252,N-5,0.152,MT-200/US-93,27,5.4,438.51992889678064,22183.5
C000003_089+0.246_096+0.136_P-3,C000003,89.246,96.136,P-3,6.895,US-89,14,2.8,103.48718463473817,1074.5
C000090_503+0.089_508+0.963_I-90,C000090,503.089,508.963,I-90,5.904,I-90,13,2.6,13.479299913942642,8946.0
C000015_189+0.900_190+0.095_I-15,C000015,189.9,190.095,I-15,0.177,I-15,1,0.2,27.268675447511207,11346.5
C000467_020+0.417_025+0.435_S-467,C000467,20.417,25.435,S-467,5.004,S-467,0,0.0,0.0,7.25
C000001_209+0.270_210+0.728_N-1,C000001,209.27,210.728,N-1,1.449,US-2,3,0.6,63.36076225166461,1789.5
C000213_007+0.409_018+0.034_S-213,C000213,7.409,18.034,S-213,10.657,S-213,10,2.0,274.0709397683546,187.5
C000001_120+0.112_120+0.482_N-1,C000001,120.112,120.482,N-1,0.369,US-2,19,3.8,173.32941695515723,16268.75
C000001_610+0.780_611+0.683_N-1,C000001,610.78,611.683,N-1,0.881,US-2,5,1.0,119.24374124463114,2606.5
C000007_006+0.347_006+0.483_N-7,C000007,6.3469999999999995,6.483,N-7,0.136,US-93,0,0.0,0.0,929.75
C000001_119+0.638_120+0.112_N-1,C000001,119.638,120.112,N-1,0.488,US-2,38,7.6,285.2951832289845,14947.5
C000238_068+0.254_068+0.515_S-238,C000238,68.254,68.515,S-238,0.261,S-238,0,0.0,0.0,140.5
C000057_279+0.834_280+0.790_N-57,C000057,279.834,280.79,N-57,1.042,MT-200/MT-3/US-87,4,0.8,180.72508511698564,1163.25
C000001_149+0.728_150+0.149_N-1,C000001,149.728,150.149,N-1,0.435,US-2,3,0.6,54.31404548112879,6953.75
C000008_059+0.877_068+0.203_N-8,C000008,59.877,68.203,N-8,8.3,US-12,53,10.6,55.249404301704644,6329.5
C000092_004+0.940_005+0.328_N-92,C000092,4.9399999999999995,5.328,N-92,0.359,US-93,35,7.0,255.26976606729758,20915.75
C000001_224+0.216_235+0.552_N-1,C000001,224.216,235.552,N-1,11.041,US-2,10,2.0,24.04899099316889,2062.5
C000008_044+0.270_044+0.361_N-8,C000008,44.27,44.361,N-8,0.091,US-12,28,5.6,919.4548548028325,18326.75
C000001_541+0.359_541+0.698_N-1,C000001,541.359,541.698,N-1,0.338,US-2,6,1.2,109.67408745134477,8864.0
C000006_047+0.624_049+0.122_P-6,C000006,47.624,49.122,P-6,1.494,MT-200,7,1.4,106.76962523859862,2403.25
C000001_119+0.577_119+0.638_N-1,C000001,119.577,119.638,N-1,0.061,US-2,11,2.2,904.0248851291741,10924.0
C000002_002+0.839_002+0.964_N-2,C000002,2.839,2.964,N-2,0.125,BR I-94,4,0.8,368.6488357752959,4753.75
C000062_037+0.732_037+0.790_N-62,C000062,37.732,37.79,N-62,0.058,MT-16,5,1.0,728.112071569246,6484.0
C000059_049+0.503_057+0.368_P-59,C000059,49.503,57.368,P-59,7.874,US-89,6,1.2,46.678570536143845,894.0
C000002_084+0.699_090+0.128_P-2,C000002,84.699,90.128,P-2,5.439,US-12,3,0.6,45.08443381205217,670.0
C000001_224+0.071_224+0.216_N-1,C000001,224.071,224.216,N-1,0.145,US-2,1,0.2,183.12062727970874,2062.5
C000393_003+0.126_006+0.611_S-393,C000393,3.126,6.611,S-393,3.477,S-393,5,1.0,499.48753478009127,157.66666666666666
C000001_614+0.042_617+0.154_N-1,C000001,614.042,617.154,N-1,3.106,US-2,1,0.2,11.789933568862395,1495.5
C000001_147+0.771_149+0.475_N-1,C000001,147.771,149.475,N-1,1.369,US-2,8,1.6,46.02212765384178,6953.75
C000090_016+0.022_018+0.688_I-90,C000090,16.022,18.688,I-90,2.681,I-90,48,9.6,124.62549566339356,7867.5
C000007_000+0.000_000+0.009_N-7,C000007,0.0,0.009,N-7,0.009,US-93,0,0.0,0.0,828.2
C000288_012+0.906_016+0.147_S-288,C000288,12.906,16.147,S-288,3.26,S-288,10,2.0,286.67116457546166,586.0
C000001_115+0.321_119+0.529_N-1,C000001,115.321,119.529,N-1,4.25,US-2,133,26.6,156.88457525247034,10924.0
C000500_010+0.816_018+0.647_S-500,C000500,10.816,18.647,S-500,7.81,S-500,0,0.0,0.0,38.25
C000063_019+0.179_019+0.207_N-63,C000063,19.179,19.207,N-63,0.028,MT-3/US-191,0,0.0,0.0,2047.75
C000014_168+0.533_168+0.928_N-14,C000014,168.533,168.928,N-14,0.395,MT-3/US-12,0,0.0,0.0,3661.75
C000245_000+0.050_000+0.302_S-245,C000245,0.05,0.302,S-245,0.252,S-245,0,0.0,0.0,308.75
C000052_049+0.782_050+0.617_P-52,C000052,49.782,50.617,P-52,0.685,MT-35,24,4.8,159.29901583176343,12045.0
C000001_080+0.304_081+0.331_N-1,C000001,80.304,81.331,N-1,0.93,US-2,7,1.4,258.1127168352389,1597.0
C000005_112+0.455_112+0.700_N-5,C000005,112.455,112.7,N-5,0.245,MT-200/US-93,51,10.2,577.359319566872,19745.0
C000023_000+0.000_000+0.370_N-23,C000023,0.0,0.37,N-23,0.37,MT-59,11,2.2,250.28195263091686,6505.2
C000029_012+0.498_012+0.896_P-29,C000029,12.498,12.896,P-29,0.398,MT-287,0,0.0,0.0,1040.5
C000001_381+0.220_381+0.619_N-1,C000001,381.22,381.619,N-1,0.399,US-2,18,3.6,257.0842367951831,9610.0
C000022_071+0.827_071+0.833_N-22,C000022,71.827,71.833,N-22,0.006,MT-16/MT-5,0,0.0,0.0,943.75
C000314_017+0.520_030+0.294_S-314,C000314,17.52,30.294,S-314,12.856,S-314,7,1.4,122.08346040157768,244.25
C000381_013+0.683_016+0.380_S-381,C000381,13.683,16.38,S-381,2.692,S-381,0,0.0,0.0,25.333333333333332
C000115_000+0.000_001+0.020_I-115,C000115,0.0,1.02,I-115,0.839,BR I-15/90/I-115,19,3.8,287.5487001823962,4313.0
C000044_014+0.255_019+0.887_P-44,C000044,14.255,19.887,P-44,5.6,MT-44,11,2.2,77.516231123635,1387.75
C000001_081+0.331_100+0.603_N-1,C000001,81.331,100.603,N-1,19.295,US-2,114,22.8,149.469143849761,2164.75
C000063_017+0.873_018+0.105_N-63,C000063,17.873,18.105,N-63,0.275,MT-3/US-191,0,0.0,0.0,2216.0
C000019_017+0.204_019+0.081_P-19,C000019,17.204,19.081,P-19,1.824,MT-1,6,1.2,96.39942368568543,1868.75
C000001_543+0.800_549+0.177_N-1,C000001,543.8,549.177,N-1,5.369,US-2,21,4.2,108.00594337913384,1983.25
C000019_019+0.081_020+0.246_P-19,C000019,19.081,20.246,P-19,1.304,MT-1,3,0.6,67.42045582925239,1868.75
C000046_000+0.040_001+0.070_P-46,C000046,0.04,1.07,P-46,1.038,MT-43,0,0.0,0.0,446.0
C000005_015+0.068_015+0.701_N-5,C000005,15.068,15.701,N-5,0.633,MT-200/US-93,12,2.4,117.2764543624256,8852.5
C000090_055+0.150_061+0.565_I-90,C000090,55.15,61.565,I-90,6.32,I-90,107,21.4,126.21617137188787,7346.0
C000001_077+0.242_080+0.304_N-1,C000001,77.242,80.304,N-1,3.072,US-2,10,2.0,111.62798858666862,1597.0
C000003_046+0.526_055+0.168_P-3,C000003,46.526,55.168,P-3,8.605,US-89,15,3.0,147.66279410701947,646.5
C000298_000+0.000_000+0.139_S-298,C000298,0.0,0.139,S-298,0.139,S-298,1,0.2,213.8921277147841,1842.0
C000001_341+0.544_341+0.875_N-1,C000001,341.544,341.875,N-1,0.331,US-2,2,0.4,273.3609247175727,1210.5
C000085_003+0.993_004+0.975_N-85,C000085,3.993,4.975,N-85,1.005,MT-85,51,10.2,169.64525687302498,16381.8
C000050_000+0.669_004+0.869_N-50,C000050,0.669,4.869,N-50,4.561,US-191/US-20/US-287,15,3.0,46.53625111549805,3870.25
C000005_048+0.584_050+0.122_N-5,C000005,48.584,50.122,N-5,1.551,MT-200/US-93,40,8.0,110.06168246165932,12832.5
C000019_027+0.342_027+0.682_P-19,C000019,27.342,27.682,P-19,0.341,MT-1,11,2.2,1455.1871338640033,1214.0
C000001_111+0.856_115+0.321_N-1,C000001,111.856,115.321,N-1,3.504,US-2,64,12.8,149.3100078730626,6699.25
C000432_027+0.652_029+0.630_S-432,C000432,27.652,29.63,S-432,1.98,S-432,1,0.2,344.658501499971,80.25
C000006_010+0.438_027+0.968_P-6,C000006,10.438,27.968,P-6,17.531,MT-200,68,13.6,143.45632743463645,1480.75
C000001_075+0.476_077+0.076_N-1,C000001,75.476,77.076,N-1,1.599,US-2,8,1.6,171.56782035684608,1597.0
C000480_011+0.552_019+0.723_S-480,C000480,11.552,19.723,S-480,8.16,S-480,1,0.2,295.00383858994775,22.75
C000010_001+0.751_001+0.991_N-10,C000010,1.751,1.991,N-10,0.241,US-87,21,4.2,351.0316104975723,13594.25
C000010_004+0.401_008+0.546_N-10,C000010,4.401,8.546,N-10,4.098,US-87,15,3.0,40.53296051103285,4945.5
C000203_005+0.634_010+0.497_S-203,C000203,5.634,10.497,S-203,4.756,S-203,66,13.2,128.73355093428637,5903.5
C000001_068+0.808_068+1.014_N-1,C000001,68.808,69.014,N-1,0.206,US-2,0,0.0,0.0,1479.6666666666667
C000001_121+0.411_121+0.744_N-1,C000001,121.411,121.744,N-1,0.334,US-2,36,7.2,294.2663278376379,20059.25
C000058_031+0.504_038+0.575_P-58,C000058,31.504,38.575,P-58,7.029,US-89,18,3.6,78.67715550903078,1782.5
C000001_121+0.744_122+0.115_N-1,C000001,121.744,122.115,N-1,0.38,US-2,35,7.0,214.48510537386346,23517.25
C000048_000+2.470_000+2.618_P-48,C000048,2.47,2.618,P-48,0.148,BR I-90/MT-47,2,0.4,139.1876962619591,5317.0
C000001_068+1.014_075+0.476_N-1,C000001,69.014,75.476,N-1,6.462,US-2,31,6.2,186.4147372373344,1409.3333333333333
C000225_019+0.509_023+0.428_S-225,C000225,19.509,23.428,S-225,3.916,S-225,1,0.2,278.3046595207715,50.25
C000005_112+0.700_112+0.836_N-5,C000005,112.7,112.836,N-5,0.135,MT-200/US-93,5,1.0,107.2473380741483,18912.5
C000001_055+0.622_067+0.666_N-1,C000001,55.622,67.666,N-1,12.059,US-2,66,13.2,207.2829468647122,1446.0
C000001_644+0.621_644+0.964_N-1,C000001,644.621,644.964,N-1,0.343,US-2,1,0.2,65.63078903655614,2432.75
C000010_109+0.715_110+0.807_N-10,C000010,109.715,110.807,N-10,1.159,US-87,10,2.0,187.9535433182046,2514.0
C000003_084+0.270_089+0.246_P-3,C000003,84.27,89.246,P-3,4.866,US-89,19,3.8,199.00972672000876,1074.5
C000014_162+0.643_167+0.438_P-14,C000014,162.643,167.438,P-14,4.779,US-12,12,2.4,212.21126609409183,648.0
C000271_000+0.000_001+0.489_S-271,C000271,0.0,1.4889999999999999,S-271,1.488,S-271,2,0.4,255.3624140663342,288.25
C000426_000+0.000_002+0.125_S-426,C000426,0.0,2.125,S-426,2.121,S-426,1,0.2,266.87481087165946,96.75
C000001_341+0.875_346+0.950_N-1,C000001,341.875,346.95,N-1,5.068,US-2,0,0.0,0.0,1210.5
C000008_028+0.372_033+0.589_N-8,C000008,28.372,33.589,N-8,5.323,US-12,66,13.2,191.8153833712405,3540.0
C000015_093+0.225_098+0.998_I-15,C000015,93.225,98.998,I-15,5.738,I-15,33,6.6,72.4749432445156,4345.75
C000094_248+0.527_250+0.172_I-94,C000094,248.527,250.172,I-94,1.635,I-94,7,1.4,66.77400887486483,3511.3333333333335
C000084_020+0.267_025+0.186_P-84,C000084,20.267,25.186,P-84,4.923,MT-84,39,7.8,146.5195548932574,2961.0
C000001_218+0.017_220+0.012_N-1,C000001,218.017,220.012,N-1,1.998,US-2,1,0.2,12.305125011844146,2227.5
C000236_000+0.000_009+0.701_S-236,C000236,0.0,9.701,S-236,9.726,S-236,8,1.6,128.61061192791058,350.25
C000005_090+0.970_093+0.347_N-5,C000005,90.97,93.347,N-5,2.353,MT-200/US-93,47,9.4,176.086569561281,6212.25
C000015_187+0.388_189+0.900_I-15,C000015,187.388,189.9,I-15,2.536,I-15,49,9.8,89.55963844535623,11815.0
C000090_452+0.652_454+0.990_I-90,C000090,452.652,454.99,I-90,2.344,I-90,50,10.0,43.85078812481255,26640.0
C000001_054+0.590_055+0.622_N-1,C000001,54.59,55.622,N-1,1.026,US-2,6,1.2,182.79697921118688,1752.0
C000221_016+0.514_023+0.017_S-221,C000221,16.514,23.017,S-221,6.465,S-221,0,0.0,0.0,184.25
C000240_000+0.816_001+0.071_S-240,C000240,0.816,1.071,S-240,0.242,S-240,2,0.4,742.4528832866681,609.6
C000023_101+0.596_102+0.030_N-23,C000023,101.596,102.03,N-23,0.43,MT-59,0,0.0,0.0,2371.0
C000001_053+0.729_054+0.590_N-1,C000001,53.729,54.59,N-1,0.849,US-2,3,0.6,110.45329839262529,1752.0
C000059_000+0.041_004+0.697_P-59,C000059,0.041,4.697,P-59,4.123,US-89,17,3.4,103.86644648195454,2174.0
C000093_022+0.524_030+0.925_N-93,C000093,22.524,30.925,N-93,8.326,US-12,61,12.2,318.9422209839837,1258.0
C000001_124+0.035_124+0.603_N-1,C000001,124.035,124.603,N-1,0.567,US-2,43,8.6,238.25588392574625,17431.75
C000001_555+0.896_557+0.641_N-1,C000001,555.896,557.641,N-1,1.754,US-2,12,2.4,252.7296417728131,1482.5
C000042_055+0.103_056+0.310_P-42,C000042,55.103,56.31,P-42,1.203,MT-24,0,0.0,0.0,249.75
C000007_026+0.475_029+0.434_N-7,C000007,26.475,29.434,N-7,2.963,US-93,31,6.2,189.41043006679902,3025.0
C000411_001+0.497_006+0.057_S-411,C000411,1.4969999999999999,6.057,S-411,4.556,S-411,33,6.6,153.9868349550871,2576.0
C000016_001+0.483_001+0.604_N-16,C000016,1.483,1.604,N-16,0.121,BR I-90/US-87,7,1.4,83.05390290161864,38146.25
C000257_005+0.337_005+0.761_S-257,C000257,5.337,5.761,S-257,0.424,S-257,0,0.0,0.0,108.66666666666667
C000080_054+0.912_061+0.327_P-80,C000080,54.912,61.327,P-80,6.403,MT-80,10,2.0,309.32896563143515,276.5
C000010_002+0.360_002+0.863_N-10,C000010,2.36,2.863,N-10,0.502,US-87,17,3.4,306.11126974457346,6058.5
C000037_061+0.061_062+0.071_N-37,C000037,61.061,62.071,N-37,0.998,US-212,6,1.2,158.44348734766325,2078.0
C000028_076+0.177_090+0.771_P-28,C000028,76.177,90.771,P-28,14.587,US-212,160,32.0,248.50815264915514,2417.2
C000021_005+0.007_005+0.271_P-21,C000021,5.007,5.271,P-21,0.265,BR I-15,0,0.0,0.0,1796.75
C000090_297+0.381_299+0.094_I-90,C000090,297.381,299.094,I-90,1.715,I-90,42,8.4,45.40188683280054,29540.0
C000001_067+0.666_068+0.808_N-1,C000001,67.666,68.808,N-1,1.163,US-2,3,0.6,97.69503072936621,1446.0
C000008_044+0.361_044+0.632_N-8,C000008,44.361,44.632,N-8,0.271,US-12,69,13.8,1425.0473429925325,9784.75
C000042_073+0.254_073+0.346_P-42,C000042,73.254,73.346,P-42,0.091,MT-24,2,0.4,1393.8803259374486,863.5
C000001_039+0.326_041+0.948_N-1,C000001,39.326,41.948,N-1,2.604,US-2,13,2.6,141.2564942407013,1935.5
C000008_048+0.204_048+0.745_N-8,C000008,48.204,48.745,N-8,0.541,US-12,23,4.6,146.99714293141432,15838.75
C000032_051+0.178_051+0.317_P-32,C000032,51.178,51.317,P-32,0.139,MT-13,8,1.6,1869.9064985791756,1685.6
C000001_037+0.172_039+0.326_N-1,C000001,37.172,39.326,N-1,2.113,US-2,13,2.6,132.15635922151577,2549.5
C000015_302+0.356_313+0.018_I-15,C000015,302.356,313.018,I-15,10.14,I-15,34,6.8,46.641743261559114,3937.0
C000347_005+0.028_005+0.416_U-602,C000347,5.028,5.416,U-602,0.388,S-347,44,8.8,438.7431045488402,14155.0
C005206_002+0.522_002+0.666_N-123,C005206,2.5220000000000002,2.666,N-123,0.144,,26,5.2,800.2457862596444,12356.25
C000001_163+0.186_174+0.021_N-1,C000001,163.186,174.021,N-1,10.842,US-2,58,11.6,142.3030489408041,2058.75
C000060_094+0.284_094+0.462_N-60,C000060,94.284,94.462,N-60,0.178,MT-200/MT-3/US-87/US-89,68,13.6,681.3582196795167,30705.25
C000055_012+0.486_012+0.681_N-55,C000055,12.486,12.681000000000001,N-55,0.195,MT-55,3,0.6,196.5774528728163,4286.0
C000001_036+0.617_037+0.172_N-1,C000001,36.617,37.172,N-1,0.574,US-2,1,0.2,37.42245872890148,2549.5
C000001_542+0.217_542+0.661_N-1,C000001,542.217,542.661,N-1,0.444,US-2,9,1.8,227.0357851594753,4889.5
C000047_005+0.990_006+0.815_P-47,C000047,5.99,6.8149999999999995,P-47,0.826,MT-48,6,1.2,238.52806250394434,1667.75
C000035_000+0.049_003+0.361_P-35,C000035,0.049,3.3609999999999998,P-35,3.406,MT-135,29,5.8,191.2772925804739,2437.75
C000001_100+0.603_111+0.856_N-1,C000001,100.603,111.856,N-1,11.215,US-2,233,46.6,321.8823525139937,3534.75
C000033_061+0.465_065+0.850_P-33,C000033,61.465,65.85,P-33,4.451,MT-37,15,3.0,130.8689997877686,1410.25
C000022_075+0.704_083+0.887_N-22,C000022,75.704,83.887,N-22,8.132,MT-16/MT-5,0,0.0,0.0,1167.0
C000086_000+0.431_000+0.640_P-86,C000086,0.431,0.64,P-86,0.209,MT-86,0,0.0,0.0,8915.5
C000008_050+0.654_054+0.587_N-8,C000008,50.654,54.587,N-8,3.957,US-12,34,6.8,70.86966273252018,6639.75
C000001_153+0.255_163+0.186_N-1,C000001,153.255,163.186,N-1,9.91,US-2,39,7.8,94.03197676284105,2292.0
C000001_035+0.734_036+0.617_N-1,C000001,35.734,36.617,N-1,0.877,US-2,11,2.2,123.66515537582589,5554.5
C000365_008+0.078_017+0.080_S-365,C000365,8.078,17.08,S-365,9.083,S-365,1,0.2,44.82782091454635,134.5
C000019_063+0.887_063+0.922_P-19,C000019,63.887,63.922,P-19,0.035,MT-1,1,0.2,1174.112326073849,1332.6666666666667
C000014_269+0.537_270+0.579_P-14,C000014,269.537,270.579,P-14,1.04,US-12,4,0.8,294.2825578109992,715.75
C000001_335+0.620_341+0.544_N-1,C000001,335.62,341.544,N-1,5.943,US-2,5,1.0,38.06262244721377,1210.5
C000017_010+0.943_011+1.076_P-17,C000017,10.943,12.076,P-17,1.136,MT-117,2,0.4,200.17244722880469,481.6666666666667
C000474_003+1.014_003+1.082_N-474,C000474,4.014,4.082,N-474,0.067,S-474,0,0.0,0.0,13118.333333333334
C000011_053+0.709_054+0.069_N-11,C000011,53.709,54.069,N-11,0.371,US-89,3,0.6,37.541516149088345,11796.0
C000004_055+0.841_056+0.370_N-4,C000004,55.841,56.37,N-4,0.528,US-310,4,0.8,72.63987939780971,5711.5
C000057_104+0.655_112+0.985_N-57,C000057,104.655,112.985,N-57,8.292,MT-200/MT-3/US-87,33,6.6,182.1930987768448,1196.25
C000032_006+0.361_016+0.620_P-32,C000032,6.361,16.62,P-32,10.321,MT-13,2,0.4,30.148435557159445,352.0
C000001_034+0.508_035+0.734_N-1,C000001,34.508,35.734,N-1,1.151,US-2,12,2.4,102.79220402615842,5554.5
C000001_032+0.256_032+0.452_N-1,C000001,32.256,32.452,N-1,0.195,US-2,12,2.4,357.6866750213928,9422.0
C000001_353+0.526_363+0.496_N-1,C000001,353.526,363.496,N-1,9.928,US-2,14,2.8,60.02825288378153,1286.5
C001030_001+0.734_002+0.003_N-115,C001030,1.734,2.003,N-115,0.269,BR I-90,31,6.2,702.9183058624247,8978.5
C000001_255+0.856_258+0.269_N-1,C000001,255.856,258.269,N-1,2.437,US-2,8,1.6,77.48165761089876,2320.25
C000001_031+0.882_032+0.256_N-1,C000001,31.882,32.256,N-1,0.443,US-2,26,5.2,351.0643918393144,9155.5
C000008_045+0.173_045+0.300_N-8,C000008,45.173,45.3,N-8,0.127,US-12,6,1.2,197.1538915800111,13123.25
C000028_044+0.977_049+0.132_P-28,C000028,44.977,49.132,P-28,4.145,US-212,3,0.6,76.8150371641904,516.0
C000005_177+0.599_178+0.981_N-5,C000005,177.599,178.981,N-5,1.334,MT-200/US-93,4,0.8,42.66617267203065,3848.75
C000063_000+0.014_000+0.090_N-63,C000063,0.014,0.09,N-63,0.077,MT-3/US-191,1,0.2,381.1508233170328,1866.0
C000255_000+0.684_007+0.859_S-255,C000255,0.684,7.859,S-255,7.235,S-255,0,0.0,0.0,193.75
C000223_003+0.629_012+0.684_S-223,C000223,3.629,12.684,S-223,8.997,S-223,6,1.2,89.95529313685496,406.0
C000005_081+0.520_081+0.757_N-5,C000005,81.52,81.757,N-5,0.237,MT-200/US-93,7,1.4,329.4500228455824,4909.75
C000092_001+0.344_001+0.845_N-92,C000092,1.3439999999999999,1.845,N-92,0.501,US-93,53,10.6,165.51063271656346,35003.5
C000005_023+0.014_023+0.568_N-5,C000005,23.014,23.568,N-5,0.554,MT-200/US-93,4,0.8,47.91706777644794,8252.0
C000009_061+0.360_064+0.109_P-9,C000009,61.36,64.109,P-9,2.736,US-287,0,0.0,0.0,550.25
C000001_149+0.475_149+0.728_N-1,C000001,149.475,149.728,N-1,0.253,US-2,2,0.4,62.25720628271681,6953.75
C000001_235+0.552_243+0.365_N-1,C000001,235.552,243.365,N-1,7.81,US-2,7,1.4,23.81596816748985,2061.0
C000569_004+0.349_012+0.744_S-569,C000569,4.349,12.744,S-569,8.384,S-569,8,1.6,161.88418311340033,322.8
